Neurons,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Reward Total,Running Mean 
800,2474,86.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:47:20.213451,4:07:48.472799,-20.0,-17.911542594281514
800,2475,86.3,9.9,2022-08-10 03:39:31.740652,2022-08-10 07:47:25.463454,4:07:53.722802,-19.0,-17.9224271683387
800,2476,87.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:47:33.932204,4:08:02.191552,-13.0,-17.87320289665531
800,2477,85.2,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:47:42.697830,4:08:10.957178,-17.0,-17.86447086768876
800,2478,86.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:47:50.791578,4:08:19.050926,-19.0,-17.875826159011872
800,2479,87.7,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:47:57.994703,4:08:26.254051,-19.0,-17.887067897421755
800,2480,86.6,10.2,2022-08-10 03:39:31.740652,2022-08-10 07:48:07.510334,4:08:35.769682,-12.0,-17.82819721844754
800,2481,86.9,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:48:15.760327,4:08:44.019675,-17.0,-17.819915246263065
800,2482,87.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:48:23.432202,4:08:51.691550,-18.0,-17.821716093800433
800,2483,87.2,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:48:30.869702,4:08:59.129050,-17.0,-17.81349893286243
800,2484,87.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:48:38.354081,4:09:06.613429,-18.0,-17.815363943533804
800,2485,87.9,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:48:46.057201,4:09:14.316549,-18.0,-17.817210304098467
800,2486,86.5,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:48:53.025953,4:09:21.285301,-19.0,-17.829038201057482
800,2487,85.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:49:01.322827,4:09:29.582175,-17.0,-17.820747819046908
800,2488,88.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:49:10.322829,4:09:38.582177,-18.0,-17.82254034085644
800,2489,87.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:49:17.416583,4:09:45.675931,-19.0,-17.834314937447875
800,2490,87.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:49:26.213457,4:09:54.472805,-16.0,-17.815971788073398
800,2491,88.0,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:49:32.635329,4:10:00.894677,-20.0,-17.837812070192662
800,2492,87.6,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:49:39.182204,4:10:07.441552,-18.0,-17.839433949490736
800,2493,87.6,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:49:46.463457,4:10:14.722805,-20.0,-17.861039609995828
800,2494,87.8,11.2,2022-08-10 03:39:31.740652,2022-08-10 07:49:57.885326,4:10:26.144674,-13.0,-17.812429213895868
800,2495,86.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 07:50:08.947828,4:10:37.207176,-15.0,-17.784304921756906
800,2496,88.3,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:50:17.197829,4:10:45.457177,-18.0,-17.786461872539338
800,2497,88.2,10.1,2022-08-10 03:39:31.740652,2022-08-10 07:50:24.369703,4:10:52.629051,-17.0,-17.778597253813945
800,2498,88.2,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:50:31.775952,4:11:00.035300,-17.0,-17.770811281275808
800,2499,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:50:39.557201,4:11:07.816549,-15.0,-17.743103168463048
800,2500,87.2,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:50:47.619701,4:11:15.879049,-19.0,-17.75567213677842
800,2501,86.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:50:54.072827,4:11:22.332175,-19.0,-17.768115415410634
800,2502,89.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:51:01.010330,4:11:29.269678,-20.0,-17.790434261256525
800,2503,87.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:51:09.307200,4:11:37.566548,-21.0,-17.822529918643962
800,2504,86.1,10.2,2022-08-10 03:39:31.740652,2022-08-10 07:51:17.713452,4:11:45.972800,-18.0,-17.82430461945752
800,2505,87.9,11.1,2022-08-10 03:39:31.740652,2022-08-10 07:51:26.900952,4:11:55.160300,-14.0,-17.78606157326295
800,2506,85.0,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:51:33.338457,4:12:01.597805,-18.0,-17.788200957530318
800,2507,88.3,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:51:41.604079,4:12:09.863427,-18.0,-17.790318947955015
800,2508,89.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:51:48.650955,4:12:16.910303,-19.0,-17.802415758475465
800,2509,88.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:51:56.619704,4:12:24.879052,-17.0,-17.794391600890712
800,2510,87.1,9.9,2022-08-10 03:39:31.740652,2022-08-10 07:52:03.354076,4:12:31.613424,-21.0,-17.826447684881806
800,2511,87.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:52:11.869701,4:12:40.129049,-15.0,-17.798183208032988
800,2512,88.0,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:52:18.525953,4:12:46.785301,-20.0,-17.820201375952657
800,2513,88.5,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:52:26.979076,4:12:55.238424,-18.0,-17.82199936219313
800,2514,88.5,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:52:36.432203,4:13:04.691551,-18.0,-17.8237793685712
800,2515,87.2,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:52:43.213453,4:13:11.472801,-21.0,-17.855541574885486
800,2516,86.6,9.9,2022-08-10 03:39:31.740652,2022-08-10 07:52:49.744703,4:13:18.004051,-17.0,-17.846986159136634
800,2517,88.6,10.6,2022-08-10 03:39:31.740652,2022-08-10 07:52:56.713454,4:13:24.972802,-18.0,-17.848516297545267
800,2518,86.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:53:05.682203,4:13:33.941551,-18.0,-17.850031134569814
800,2519,85.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:53:12.744704,4:13:41.004052,-19.0,-17.86153082322412
800,2520,86.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:53:19.807207,4:13:48.066555,-20.0,-17.882915514991875
800,2521,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:53:28.197828,4:13:56.457176,-15.0,-17.854086359841954
800,2522,88.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:53:35.479081,4:14:03.738429,-18.0,-17.855545496243533
800,2523,87.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:53:44.541578,4:14:12.800926,-15.0,-17.826990041281096
800,2524,88.9,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:53:53.807204,4:14:22.066552,-20.0,-17.848720140868284
800,2525,87.5,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:54:03.182204,4:14:31.441552,-17.0,-17.840232939459604
800,2526,88.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:54:09.869704,4:14:38.129052,-16.0,-17.821830610065007
800,2527,87.6,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:54:19.682204,4:14:47.941552,-18.0,-17.823612303964357
800,2528,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:54:27.213453,4:14:55.472801,-15.0,-17.795376180924713
800,2529,87.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:54:36.400955,4:15:04.660303,-15.0,-17.767422419115462
800,2530,87.0,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:54:44.822829,4:15:13.082177,-16.0,-17.749748194924308
800,2531,88.3,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:54:55.822829,4:15:24.082177,-17.0,-17.742250712975068
800,2532,88.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:55:03.729081,4:15:31.988429,-20.0,-17.764828205845316
800,2533,87.0,10.1,2022-08-10 03:39:31.740652,2022-08-10 07:55:12.947830,4:15:41.207178,-20.0,-17.787179923786862
800,2534,88.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:55:23.197834,4:15:51.457182,-15.0,-17.75930812454899
800,2535,89.9,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:55:30.229078,4:15:58.488426,-19.0,-17.7717150433035
800,2536,88.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:55:40.104078,4:16:08.363426,-15.0,-17.743997892870464
800,2537,88.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:55:48.963453,4:16:17.222801,-18.0,-17.74655791394176
800,2538,87.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:55:59.229077,4:16:27.488425,-16.0,-17.729092334802342
800,2539,88.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:56:07.619705,4:16:35.879053,-20.0,-17.751801411454316
800,2540,87.4,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:56:18.807208,4:16:47.066556,-14.0,-17.714283397339774
800,2541,89.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:56:27.807204,4:16:56.066552,-18.0,-17.717140563366375
800,2542,87.0,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:56:35.635331,4:17:03.894679,-18.0,-17.71996915773271
800,2543,89.8,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:56:42.604079,4:17:10.863427,-18.0,-17.72276946615538
800,2544,88.8,11.0,2022-08-10 03:39:31.740652,2022-08-10 07:56:53.025957,4:17:21.285305,-16.0,-17.705541771493827
800,2545,88.1,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:57:01.041579,4:17:29.300927,-18.0,-17.708486353778888
800,2546,88.7,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:57:08.900953,4:17:37.160301,-17.0,-17.7014014902411
800,2547,88.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:57:17.463453,4:17:45.722801,-19.0,-17.71438747533869
800,2548,88.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:57:24.525956,4:17:52.785304,-18.0,-17.717243600585302
800,2549,87.5,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:57:32.088454,4:18:00.347802,-19.0,-17.73007116457945
800,2550,86.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:57:40.197837,4:18:08.457185,-15.0,-17.702770452933652
800,2551,88.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:57:47.791576,4:18:16.050924,-21.0,-17.735742748404316
800,2552,87.5,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:57:56.447827,4:18:24.707175,-17.0,-17.728385320920275
800,2553,87.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:58:03.744703,4:18:32.004051,-18.0,-17.73110146771107
800,2554,88.3,10.9,2022-08-10 03:39:31.740652,2022-08-10 07:58:12.713454,4:18:40.972802,-15.0,-17.703790453033957
800,2555,88.5,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:58:21.197830,4:18:49.457178,-19.0,-17.716752548503617
800,2556,88.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:58:29.682207,4:18:57.941555,-16.0,-17.69958502301858
800,2557,88.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 07:58:37.166582,4:19:05.425930,-20.0,-17.722589172788396
800,2558,88.8,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:58:45.369704,4:19:13.629052,-17.0,-17.715363281060515
800,2559,87.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:58:53.604082,4:19:21.863430,-20.0,-17.73820964824991
800,2560,87.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:59:01.854084,4:19:30.113432,-17.0,-17.730827551767412
800,2561,87.7,10.7,2022-08-10 03:39:31.740652,2022-08-10 07:59:09.447830,4:19:37.707178,-20.0,-17.753519276249737
800,2562,88.9,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:59:17.885328,4:19:46.144676,-20.0,-17.775984083487238
800,2563,88.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 07:59:26.838455,4:19:55.097803,-16.0,-17.758224242652364
800,2564,87.8,10.6,2022-08-10 03:39:31.740652,2022-08-10 07:59:33.807207,4:20:02.066555,-17.0,-17.75064200022584
800,2565,89.1,11.1,2022-08-10 03:39:31.740652,2022-08-10 07:59:44.479077,4:20:12.738425,-16.0,-17.733135580223582
800,2566,89.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 07:59:51.666581,4:20:19.925929,-21.0,-17.76580422442135
800,2567,88.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:00:00.166581,4:20:28.425929,-18.0,-17.768146182177134
800,2568,88.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:00:08.900954,4:20:37.160302,-17.0,-17.760464720355365
800,2569,88.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:00:17.463457,4:20:45.722805,-19.0,-17.77286007315181
800,2570,86.7,10.1,2022-08-10 03:39:31.740652,2022-08-10 08:00:25.947825,4:20:54.207173,-18.0,-17.77513147242029
800,2571,86.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:00:34.275966,4:21:02.535314,-17.0,-17.76738015769609
800,2572,87.9,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:00:42.682205,4:21:10.941553,-18.0,-17.769706356119126
800,2573,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:00:52.010331,4:21:20.269679,-20.0,-17.792009292557935
800,2574,89.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:01:00.244702,4:21:28.504050,-17.0,-17.78408919963236
800,2575,86.9,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:01:07.182208,4:21:35.441556,-20.0,-17.806248307636032
800,2576,87.1,10.1,2022-08-10 03:39:31.740652,2022-08-10 08:01:16.510331,4:21:44.769679,-18.0,-17.808185824559672
800,2577,87.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:01:26.979082,4:21:55.238430,-18.0,-17.810103966314074
800,2578,88.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:01:35.260331,4:22:03.519679,-19.0,-17.822002926650935
800,2579,88.1,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:01:42.057203,4:22:10.316551,-19.0,-17.833782897384427
800,2580,87.5,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:01:50.463451,4:22:18.722799,-19.0,-17.845445068410584
800,2581,89.4,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:01:57.963455,4:22:26.222803,-20.0,-17.866990617726476
800,2582,89.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:02:05.838455,4:22:34.097803,-19.0,-17.87832071154921
800,2583,87.8,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:02:13.416578,4:22:41.675926,-17.0,-17.86953750443372
800,2584,87.8,10.6,2022-08-10 03:39:31.740652,2022-08-10 08:02:20.604081,4:22:48.863429,-18.0,-17.87084212938938
800,2585,87.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:02:30.635329,4:22:58.894677,-19.0,-17.882133708095488
800,2586,88.9,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:02:41.900952,4:23:10.160300,-18.0,-17.883312371014533
800,2587,89.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:02:49.619705,4:23:17.879053,-20.0,-17.904479247304387
800,2588,89.6,9.9,2022-08-10 03:39:31.740652,2022-08-10 08:02:56.354079,4:23:24.613427,-18.0,-17.905434454831344
800,2589,88.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:03:06.088455,4:23:34.347803,-18.0,-17.90638011028303
800,2590,87.2,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:03:14.338450,4:23:42.597798,-17.0,-17.8973163091802
800,2591,87.9,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:03:21.932204,4:23:50.191552,-18.0,-17.8983431460884
800,2592,87.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:03:33.072826,4:24:01.332174,-16.0,-17.879359714627515
800,2593,88.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:03:42.588456,4:24:10.847804,-15.0,-17.85056611748124
800,2594,86.3,10.2,2022-08-10 03:39:31.740652,2022-08-10 08:03:52.682205,4:24:20.941553,-16.0,-17.832060456306426
800,2595,88.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 08:03:59.135330,4:24:27.394678,-18.0,-17.83373985174336
800,2596,88.3,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:04:09.916577,4:24:38.175925,-13.0,-17.785402453225924
800,2597,87.8,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:04:16.932205,4:24:45.191553,-21.0,-17.817548428693666
800,2598,88.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:04:25.666577,4:24:53.925925,-16.0,-17.79937294440673
800,2599,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:04:34.697830,4:25:02.957178,-17.0,-17.791379214962664
800,2600,87.5,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:04:42.807213,4:25:11.066561,-17.0,-17.783465422813038
800,2601,88.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:04:51.354076,4:25:19.613424,-19.0,-17.795630768584907
800,2602,88.4,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:05:00.385335,4:25:28.644683,-15.0,-17.767674460899055
800,2603,87.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:05:09.197830,4:25:37.457178,-16.0,-17.749997716290064
800,2604,87.2,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:05:19.869706,4:25:48.129054,-15.0,-17.722497739127164
800,2605,88.3,10.1,2022-08-10 03:39:31.740652,2022-08-10 08:05:29.213454,4:25:57.472802,-19.0,-17.735272761735892
800,2606,87.8,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:05:36.979082,4:26:05.238430,-19.0,-17.747920034118536
800,2607,87.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:05:47.197831,4:26:15.457179,-14.0,-17.71044083377735
800,2608,88.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:05:55.807201,4:26:24.066549,-18.0,-17.71333642543958
800,2609,88.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:06:05.275955,4:26:33.535303,-16.0,-17.696203061185184
800,2610,86.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:06:14.463460,4:26:42.722808,-17.0,-17.689241030573335
800,2611,88.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 08:06:23.791580,4:26:52.050928,-14.0,-17.652348620267603
800,2612,88.3,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:06:31.604080,4:26:59.863428,-17.0,-17.64582513406493
800,2613,87.6,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:06:39.229082,4:27:07.488430,-16.0,-17.62936688272428
800,2614,88.2,10.6,2022-08-10 03:39:31.740652,2022-08-10 08:06:46.229077,4:27:14.488425,-17.0,-17.62307321389704
800,2615,87.7,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:06:54.635331,4:27:22.894679,-14.0,-17.58684248175807
800,2616,88.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:07:03.838457,4:27:32.097805,-16.0,-17.57097405694049
800,2617,88.0,10.2,2022-08-10 03:39:31.740652,2022-08-10 08:07:15.166577,4:27:43.425925,-11.0,-17.505264316371083
800,2618,87.2,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:07:24.713451,4:27:52.972799,-19.0,-17.520211673207374
800,2619,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:07:34.807205,4:28:03.066553,-17.0,-17.515009556475302
800,2620,87.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:07:43.869702,4:28:12.129050,-20.0,-17.53985946091055
800,2621,88.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:07:51.588451,4:28:19.847799,-19.0,-17.554460866301444
800,2622,89.0,10.1,2022-08-10 03:39:31.740652,2022-08-10 08:08:00.635329,4:28:28.894677,-18.0,-17.55891625763843
800,2623,88.2,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:08:10.463456,4:28:38.722804,-12.0,-17.503327095062048
800,2624,88.8,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:08:18.963457,4:28:47.222805,-20.0,-17.528293824111426
800,2625,88.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:08:28.885330,4:28:57.144678,-15.0,-17.50301088587031
800,2626,89.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:08:37.307203,4:29:05.566551,-18.0,-17.507980777011607
800,2627,87.4,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:08:47.447830,4:29:15.707178,-17.0,-17.50290096924149
800,2628,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:08:56.057208,4:29:24.316556,-17.0,-17.497871959549077
800,2629,88.6,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:09:05.479076,4:29:33.738424,-15.0,-17.472893239953585
800,2630,88.9,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:09:12.994711,4:29:41.254059,-17.0,-17.46816430755405
800,2631,87.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:09:20.463454,4:29:48.722802,-18.0,-17.47348266447851
800,2632,89.5,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:09:29.432200,4:29:57.691548,-20.0,-17.498747837833726
800,2633,88.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:09:38.025955,4:30:06.285303,-16.0,-17.48376035945539
800,2634,87.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:09:45.119703,4:30:13.379051,-17.0,-17.478922755860836
800,2635,86.9,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:09:53.447829,4:30:21.707177,-17.0,-17.47413352830223
800,2636,89.6,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:10:01.275956,4:30:29.535304,-20.0,-17.499392193019204
800,2637,89.0,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:10:08.510330,4:30:36.769678,-18.0,-17.504398271089013
800,2638,89.2,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:10:19.072828,4:30:47.332176,-17.0,-17.499354288378125
800,2639,88.1,11.1,2022-08-10 03:39:31.740652,2022-08-10 08:10:30.104078,4:30:58.363426,-17.0,-17.494360745494344
800,2640,87.5,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:10:38.682199,4:31:06.941547,-19.0,-17.509417138039403
800,2641,87.5,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:10:46.838454,4:31:15.097802,-16.0,-17.49432296665901
800,2642,86.4,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:10:55.994701,4:31:24.254049,-12.0,-17.43937973699242
800,2643,89.1,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:11:03.088454,4:31:31.347802,-19.0,-17.4549859396225
800,2644,87.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:11:11.025956,4:31:39.285304,-19.0,-17.470436080226275
800,2645,89.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:11:18.869701,4:31:47.129049,-16.0,-17.455731719424012
800,2646,87.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:11:26.557204,4:31:54.816552,-20.0,-17.481174402229772
800,2647,87.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:11:37.369701,4:32:05.629049,-17.0,-17.476362658207478
800,2648,88.6,11.1,2022-08-10 03:39:31.740652,2022-08-10 08:11:47.994702,4:32:16.254050,-16.0,-17.461599031625404
800,2649,87.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:11:57.229076,4:32:25.488424,-17.0,-17.45698304130915
800,2650,86.5,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:12:04.588458,4:32:32.847806,-19.0,-17.47241321089606
800,2651,88.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:12:11.619701,4:32:39.879049,-17.0,-17.467689078787103
800,2652,89.1,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:12:19.338453,4:32:47.597801,-18.0,-17.47301218799923
800,2653,87.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:12:27.775955,4:32:56.035303,-17.0,-17.46828206611924
800,2654,88.6,11.1,2022-08-10 03:39:31.740652,2022-08-10 08:12:37.885330,4:33:06.144678,-18.0,-17.473599245458047
800,2655,87.2,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:12:44.525954,4:33:12.785302,-15.0,-17.448863253003466
800,2656,89.2,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:12:51.619706,4:33:19.879054,-19.0,-17.464374620473432
800,2657,87.7,9.9,2022-08-10 03:39:31.740652,2022-08-10 08:12:58.338453,4:33:26.597801,-20.0,-17.489730874268698
800,2658,87.6,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:13:06.260329,4:33:34.519677,-14.0,-17.454833565526013
800,2659,88.9,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:13:14.010330,4:33:42.269678,-17.0,-17.450285229870754
800,2660,87.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:13:21.963450,4:33:50.222798,-19.0,-17.465782377572047
800,2661,85.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:13:30.994702,4:33:59.254050,-16.0,-17.451124553796326
800,2662,88.5,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:13:39.385329,4:34:07.644677,-19.0,-17.466613308258363
800,2663,85.5,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:13:46.604080,4:34:14.863428,-20.0,-17.491947175175778
800,2664,87.8,10.4,2022-08-10 03:39:31.740652,2022-08-10 08:13:53.400954,4:34:21.660302,-20.0,-17.51702770342402
800,2665,88.2,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:14:02.947827,4:34:31.207175,-19.0,-17.53185742638978
800,2666,88.0,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:14:10.494705,4:34:38.754053,-21.0,-17.566538852125884
800,2667,88.6,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:14:19.932202,4:34:48.191550,-17.0,-17.560873463604626
800,2668,87.7,10.8,2022-08-10 03:39:31.740652,2022-08-10 08:14:27.275951,4:34:55.535299,-19.0,-17.57526472896858
800,2669,87.8,9.9,2022-08-10 03:39:31.740652,2022-08-10 08:14:34.010328,4:35:02.269676,-18.0,-17.579512081678896
800,2670,86.9,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:14:44.322827,4:35:12.582175,-15.0,-17.553716960862104
800,2671,88.7,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:14:53.400954,4:35:21.660302,-18.0,-17.558179791253483
800,2672,88.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:15:02.166578,4:35:30.425926,-16.0,-17.542597993340948
800,2673,89.1,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:15:12.338456,4:35:40.597804,-15.0,-17.51717201340754
800,2674,88.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 08:15:21.322830,4:35:49.582178,-17.0,-17.512000293273466
800,2675,89.7,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:15:28.900952,4:35:57.160300,-19.0,-17.52688029034073
800,2676,88.2,10.7,2022-08-10 03:39:31.740652,2022-08-10 08:15:36.510331,4:36:04.769679,-19.0,-17.541611487437326
800,2677,88.0,11.0,2022-08-10 03:39:31.740652,2022-08-10 08:15:46.025957,4:36:14.285305,-16.0,-17.526195372562952
800,2678,88.5,10.9,2022-08-10 03:39:31.740652,2022-08-10 08:15:54.838457,4:36:23.097805,-17.0,-17.520933418837323
