Neurons,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Running Mean 
2000,760,93.8,12.1,2022-08-10 15:12:46.853911,2022-08-10 17:58:24.494533,2:45:37.640622,-19.545988948468437
2000,761,95.3,11.9,2022-08-10 15:12:46.853911,2022-08-10 17:58:34.963287,2:45:48.109376,-19.560529058983754
2000,762,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 17:58:50.697660,2:46:03.843749,-19.554923768393916
2000,763,94.6,11.4,2022-08-10 15:12:46.853911,2022-08-10 17:59:08.166412,2:46:21.312501,-19.559374530709977
2000,764,94.0,12.2,2022-08-10 15:12:46.853911,2022-08-10 17:59:25.603911,2:46:38.750000,-19.53378078540288
2000,765,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 17:59:39.916410,2:46:53.062499,-19.51844297754885
2000,766,94.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 17:59:57.025790,2:47:10.171879,-19.513258547773365
2000,767,94.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:00:09.853911,2:47:23,-19.49812596229563
2000,768,94.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:00:23.869537,2:47:37.015626,-19.503144702672675
2000,769,94.2,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:00:38.775785,2:47:51.921874,-19.51811325564595
2000,770,93.3,11.9,2022-08-10 15:12:46.853911,2022-08-10 18:00:49.947659,2:48:03.093748,-19.52293212308949
2000,771,94.9,11.3,2022-08-10 15:12:46.853911,2022-08-10 18:01:03.197662,2:48:16.343751,-19.527702801858595
2000,772,95.0,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:01:17.916411,2:48:31.062500,-19.532425773840007
2000,773,93.8,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:01:35.197661,2:48:48.343750,-19.50710151610161
2000,774,93.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:01:48.572661,2:49:01.718750,-19.512030500940593
2000,775,94.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:02:06.853910,2:49:19.999999,-19.486910195931188
2000,776,93.6,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:02:21.197661,2:49:34.343750,-19.462041093971877
2000,777,94.0,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:02:33.432034,2:49:46.578123,-19.457420683032158
2000,778,94.4,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:02:46.900785,2:50:00.046874,-19.452846476201838
2000,779,93.4,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:03:02.728909,2:50:15.874998,-19.44831801143982
2000,780,91.8,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:03:19.213281,2:50:32.359370,-19.44383483132542
2000,781,95.0,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:03:34.463285,2:50:47.609374,-19.439396483012167
2000,782,94.4,11.9,2022-08-10 15:12:46.853911,2022-08-10 18:03:47.197663,2:51:00.343752,-19.445002518182044
2000,783,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:04:02.947662,2:51:16.093751,-19.460552493000225
2000,784,94.5,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:04:17.400787,2:51:30.546876,-19.475946968070225
2000,785,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:04:33.228908,2:51:46.374997,-19.471187498389526
2000,786,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:04:48.760166,2:52:01.906255,-19.45647562340563
2000,787,94.3,11.2,2022-08-10 15:12:46.853911,2022-08-10 18:05:03.697663,2:52:16.843752,-19.441910867171572
2000,788,94.0,11.7,2022-08-10 15:12:46.853911,2022-08-10 18:05:15.588284,2:52:28.734373,-19.437491758499856
2000,789,94.9,11.7,2022-08-10 15:12:46.853911,2022-08-10 18:05:27.025784,2:52:40.171873,-19.443116840914858
2000,790,93.6,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:05:41.916408,2:52:55.062497,-19.45868567250571
2000,791,94.0,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:05:59.057037,2:53:12.203126,-19.454098815780654
2000,792,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:06:15.182036,2:53:28.328125,-19.439557827622846
2000,793,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:06:31.478910,2:53:44.624999,-19.425162249346617
2000,794,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:06:47.213285,2:54:00.359374,-19.39091062685315
2000,795,94.5,11.3,2022-08-10 15:12:46.853911,2022-08-10 18:07:01.416410,2:54:14.562499,-19.377001520584617
2000,796,94.2,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:07:12.135160,2:54:25.281249,-19.38323150537877
2000,797,93.9,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:07:26.525785,2:54:39.671874,-19.379399190324985
2000,798,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:07:42.291414,2:54:55.437503,-19.395605198421737
2000,799,94.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:07:55.150787,2:55:08.296876,-19.40164914643752
2000,800,93.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:08:08.197660,2:55:21.343749,-19.417632654973147
2000,801,97.7,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:08:25.135161,2:55:38.281250,-19.41345632842342
2000,802,96.1,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:08:44.760163,2:55:57.906252,-19.399321765139184
2000,803,94.6,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:09:00.025785,2:56:13.171874,-19.395328547487793
2000,804,94.4,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:09:14.119534,2:56:27.265623,-19.411375262012914
2000,805,93.1,11.9,2022-08-10 15:12:46.853911,2022-08-10 18:09:26.760160,2:56:39.906249,-19.417261509392784
2000,806,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:09:43.853913,2:56:57.000002,-19.383088894298854
2000,807,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:09:59.932037,2:57:13.078126,-19.389258005355867
2000,808,95.3,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:10:13.807037,2:57:26.953126,-19.40536542530231
2000,809,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:10:28.072660,2:57:41.218749,-19.411311771049288
2000,810,95.9,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:10:41.932036,2:57:55.078125,-19.427198653338795
2000,811,94.9,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:10:55.994540,2:58:09.140629,-19.432926666805407
2000,812,95.2,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:11:10.853913,2:58:24.000002,-19.438597400137354
2000,813,93.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:11:27.932043,2:58:41.078132,-19.42421142613598
2000,814,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:11:43.103908,2:58:56.249997,-19.41996931187462
2000,815,94.0,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:11:55.822661,2:59:08.968750,-19.425769618755872
2000,816,93.6,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:12:10.244537,2:59:23.390626,-19.441511922568314
2000,817,93.8,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:12:31.010160,2:59:44.156249,-19.42709680334263
2000,818,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:12:45.025786,2:59:58.171875,-19.432825835309202
2000,819,94.8,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:12:59.994536,3:00:13.140625,-19.408497576956112
2000,820,93.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:13:17.119532,3:00:30.265621,-19.41441260118655
2000,821,94.8,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:13:32.682036,3:00:45.828125,-19.410268475174686
2000,822,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:13:48.853910,3:01:01.999999,-19.40616579042294
2000,823,94.8,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:14:01.447661,3:01:14.593750,-19.41210413251871
2000,824,94.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:14:18.103913,3:01:31.250002,-19.417983091193523
2000,825,94.2,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:14:31.916410,3:01:45.062499,-19.41380326028159
2000,826,94.6,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:14:47.541410,3:02:00.687499,-19.389665227678776
2000,827,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:15:04.228910,3:02:17.374999,-19.35576857540199
2000,828,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:15:21.650791,3:02:34.796880,-19.34221088964797
2000,829,93.6,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:15:36.072662,3:02:49.218751,-19.33878878075149
2000,830,93.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:15:54.322655,3:03:07.468744,-19.315400892943977
2000,831,94.7,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:16:08.244534,3:03:21.390623,-19.322246884014536
2000,832,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:16:22.744535,3:03:35.890624,-19.32902441517439
2000,833,94.0,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:16:38.353911,3:03:51.500000,-19.30573417102265
2000,834,94.3,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:16:53.869537,3:04:07.015626,-19.302676829312425
2000,835,94.7,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:17:11.635158,3:04:24.781247,-19.279650061019304
2000,836,94.6,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:17:24.228908,3:04:37.374997,-19.28685356040911
2000,837,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:17:39.182036,3:04:52.328125,-19.28398502480502
2000,838,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:17:53.353910,3:05:06.499999,-19.30114517455697
2000,839,94.7,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:18:08.947661,3:05:22.093750,-19.318133722811403
2000,840,92.8,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:18:24.635163,3:05:37.781252,-19.324952385583288
2000,841,94.5,11.5,2022-08-10 15:12:46.853911,2022-08-10 18:18:39.963286,3:05:53.109375,-19.331702861727454
2000,842,94.0,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:18:53.588285,3:06:06.734374,-19.32838583311018
2000,843,93.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:19:05.885161,3:06:19.031250,-19.345101974779077
2000,844,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:19:21.244535,3:06:34.390624,-19.361650955031287
2000,845,94.7,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:19:36.510160,3:06:49.656249,-19.348034445480973
2000,846,94.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:19:51.275787,3:07:04.421876,-19.344554101026166
2000,847,94.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:20:06.447667,3:07:19.593756,-19.351108560015902
2000,848,94.2,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:20:22.697663,3:07:35.843752,-19.35759747441574
2000,849,94.7,11.5,2022-08-10 15:12:46.853911,2022-08-10 18:20:37.197661,3:07:50.343750,-19.364021499671583
2000,850,93.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:20:53.853906,3:08:06.999995,-19.36038128467487
2000,851,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:21:08.041410,3:08:21.187499,-19.35677747182812
2000,852,94.6,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:21:26.338286,3:08:39.484375,-19.363209697109838
2000,853,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:21:39.400786,3:08:52.546875,-19.36957760013874
2000,854,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:21:53.822662,3:09:06.968751,-19.375881824137352
2000,855,94.3,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:22:10.478910,3:09:23.624999,-19.342123005895978
2000,856,94.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:22:25.619535,3:09:38.765624,-19.348701775837018
2000,857,94.3,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:22:42.822659,3:09:55.968748,-19.315214758078646
2000,858,94.4,11.9,2022-08-10 15:12:46.853911,2022-08-10 18:22:55.572661,3:10:08.718750,-19.33206261049786
2000,859,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:23:10.025788,3:10:23.171877,-19.338741984392883
2000,860,93.2,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:23:25.478912,3:10:38.625001,-19.355354564548954
2000,861,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:23:39.447660,3:10:52.593749,-19.321801018903464
2000,862,95.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:23:52.572659,3:11:05.718748,-19.32858300871443
2000,863,95.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:24:06.478911,3:11:19.625000,-19.335297178627282
2000,864,94.6,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:24:26.057036,3:11:39.203125,-19.331944206841012
2000,865,94.0,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:24:42.713287,3:11:55.859376,-19.3386247647726
2000,866,94.6,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:24:56.900787,3:12:10.046876,-19.325238517124873
2000,867,94.4,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:25:15.228908,3:12:28.374997,-19.321986131953626
2000,868,94.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:25:29.400786,3:12:42.546875,-19.31876627063409
2000,869,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:25:43.463284,3:12:56.609373,-19.31557860792775
2000,870,93.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:25:58.088282,3:13:11.234371,-19.312422821848475
2000,871,95.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:26:12.275785,3:13:25.421874,-19.309298593629993
2000,872,94.9,11.5,2022-08-10 15:12:46.853911,2022-08-10 18:26:28.369536,3:13:41.515625,-19.306205607693695
2000,873,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:26:43.119534,3:13:56.265623,-19.30314355161676
2000,874,94.0,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:26:59.807037,3:14:12.953126,-19.300112116100593
2000,875,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:27:13.932035,3:14:27.078124,-19.317110994939586
2000,876,94.2,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:27:34.447665,3:14:47.593754,-19.31393988499019
2000,877,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:27:48.713283,3:15:01.859372,-19.29080048614029
2000,878,94.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:28:02.775786,3:15:15.921875,-19.287892481278888
2000,879,95.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:28:13.869535,3:15:27.015624,-19.2950135564661
2000,880,93.5,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:28:33.103912,3:15:46.250001,-19.262063420901438
2000,881,94.9,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:28:49.760159,3:16:02.906248,-19.269442786692423
2000,882,94.7,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:29:01.603911,3:16:14.750000,-19.2667483588255
2000,883,94.4,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:29:18.197667,3:16:31.343756,-19.234080875237243
2000,884,94.4,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:29:35.869535,3:16:49.015624,-19.23174006648487
2000,885,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:29:50.744536,3:17:03.890625,-19.249422665820024
2000,886,93.8,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:30:09.275786,3:17:22.421875,-19.226928439161824
2000,887,94.3,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:30:23.182036,3:17:36.328125,-19.234659154770206
2000,888,94.1,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:30:42.088290,3:17:55.234379,-19.252312563222503
2000,889,94.8,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:30:54.978909,3:18:08.124998,-19.26978943759028
2000,890,93.5,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:31:13.916408,3:18:27.062497,-19.257091543214376
2000,891,94.1,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:31:34.010161,3:18:47.156250,-19.254520627782234
2000,892,94.6,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:31:50.385162,3:19:03.531251,-19.24197542150441
2000,893,94.3,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:32:00.072661,3:19:13.218750,-19.259555667289366
2000,894,94.1,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:32:17.275787,3:19:30.421876,-19.24696011061647
2000,895,94.5,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:32:34.775785,3:19:47.921874,-19.244490509510307
2000,896,94.3,12.5,2022-08-10 15:12:46.853911,2022-08-10 18:32:55.025786,3:20:08.171875,-19.2320456044152
2000,897,94.5,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:33:12.494536,3:20:25.640625,-19.21972514837105
2000,898,94.4,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:33:28.478912,3:20:41.625001,-19.21752789688734
2000,899,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:33:41.541410,3:20:54.687499,-19.225352617918464
2000,900,93.4,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:33:58.400784,3:21:11.546873,-19.233099091739277
2000,901,95.1,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:34:11.541409,3:21:24.687498,-19.24076810082188
2000,902,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:34:27.010160,3:21:40.156249,-19.238360419813663
2000,903,94.3,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:34:44.603908,3:21:57.749997,-19.245976815615524
2000,904,95.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:34:57.338285,3:22:10.484374,-19.24351704745937
2000,905,94.2,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:35:08.853910,3:22:21.999999,-19.24108187698478
2000,906,94.5,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:35:24.682037,3:22:37.828126,-19.238671058214933
2000,907,94.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:35:37.447660,3:22:50.593749,-19.236284347632786
2000,908,94.3,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:35:52.900785,3:23:06.046874,-19.23392150415646
2000,909,94.6,11.6,2022-08-10 15:12:46.853911,2022-08-10 18:36:11.744536,3:23:24.890625,-19.211582289114897
2000,910,94.0,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:36:30.650790,3:23:43.796879,-19.20946646622375
2000,911,94.9,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:36:44.072661,3:23:57.218750,-19.21737180156151
2000,912,93.7,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:36:58.978910,3:24:12.124999,-19.225198083545894
2000,913,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:37:14.041416,3:24:27.187505,-19.20294610271044
2000,914,93.2,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:37:29.588284,3:24:42.734373,-19.220916641683335
2000,915,94.0,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:37:44.385158,3:24:57.531247,-19.2287074752665
2000,916,94.7,11.7,2022-08-10 15:12:46.853911,2022-08-10 18:38:03.400786,3:25:16.546875,-19.196420400513833
2000,917,94.3,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:38:20.494535,3:25:33.640624,-19.174456196508697
2000,918,93.9,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:38:34.822663,3:25:47.968752,-19.19271163454361
2000,919,94.8,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:38:52.166412,3:26:05.312501,-19.180784518198173
2000,920,93.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:39:06.978916,3:26:20.125005,-19.178976673016194
2000,921,94.2,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:39:21.760161,3:26:34.906250,-19.19718690628603
2000,922,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:39:34.885160,3:26:48.031249,-19.20521503722317
2000,923,94.0,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:39:50.197658,3:27:03.343747,-19.20316288685094
2000,924,94.4,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:40:03.822660,3:27:16.968749,-19.21113125798243
2000,925,94.6,12.4,2022-08-10 15:12:46.853911,2022-08-10 18:40:24.057034,3:27:37.203123,-19.179019945402604
2000,926,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:40:41.213287,3:27:54.359376,-19.16722974594858
2000,927,93.8,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:40:55.994536,3:28:09.140625,-19.185557448489092
2000,928,94.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:41:10.478909,3:28:23.624998,-19.163701874004204
2000,929,95.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:41:23.619537,3:28:36.765626,-19.17206485526416
2000,930,93.2,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:41:37.150782,3:28:50.296871,-19.17034420671152
2000,931,94.9,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:41:52.416411,3:29:05.562500,-19.178640764644403
2000,932,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:42:07.744535,3:29:20.890624,-19.17685435699796
2000,933,94.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:42:23.088283,3:29:36.234372,-19.175085813427984
2000,934,94.1,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:42:37.478910,3:29:50.624999,-19.163334955293703
2000,935,94.4,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:42:50.900784,3:30:04.046873,-19.171701605740765
2000,936,94.6,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:43:05.322663,3:30:18.468752,-19.18998458968336
2000,937,94.3,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:43:18.025787,3:30:31.171876,-19.198084743786524
2000,938,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:43:33.072664,3:30:46.218753,-19.17610389634866
2000,939,94.0,11.3,2022-08-10 15:12:46.853911,2022-08-10 18:43:45.775791,3:30:58.921880,-19.18434285738517
2000,940,93.2,11.9,2022-08-10 15:12:46.853911,2022-08-10 18:43:59.807031,3:31:12.953120,-19.182499428811322
2000,941,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:44:17.307033,3:31:30.453122,-19.14067443452321
2000,942,94.3,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:44:35.135159,3:31:48.281248,-19.129267690177976
2000,943,94.4,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:44:51.760162,3:32:04.906251,-19.127975013276195
2000,944,94.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:45:09.588285,3:32:22.734374,-19.106695263143436
2000,945,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:45:25.432037,3:32:38.578126,-19.115628310512
2000,946,94.5,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:45:42.432035,3:32:55.578124,-19.134472027406883
2000,947,93.8,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:45:57.369535,3:33:10.515624,-19.133127307132813
2000,948,94.0,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:46:14.213286,3:33:27.359375,-19.121796034061486
2000,949,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:46:28.822661,3:33:41.968750,-19.12057807372087
2000,950,93.8,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:46:45.588284,3:33:58.734373,-19.10937229298366
2000,951,94.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:47:03.119536,3:34:16.265625,-19.118278570053825
2000,952,93.8,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:47:20.213286,3:34:33.359375,-19.11709578435329
2000,953,93.9,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:47:34.713287,3:34:47.859376,-19.135924826509758
2000,954,94.6,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:47:48.541410,3:35:01.687499,-19.13456557824466
2000,955,93.7,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:48:05.572662,3:35:18.718751,-19.143219922462215
2000,956,95.0,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:48:20.150787,3:35:33.296876,-19.141787723237595
2000,957,94.7,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:48:33.353910,3:35:46.499999,-19.14036984600522
2000,958,93.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:48:49.619537,3:36:02.765626,-19.128966147545167
2000,959,94.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:49:04.119538,3:36:17.265627,-19.127676486069717
2000,960,93.1,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:49:21.228910,3:36:34.374999,-19.146399721209022
2000,961,95.1,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:49:34.557036,3:36:47.703125,-19.144935723996934
2000,962,94.0,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:49:51.510162,3:37:04.656251,-19.133486366756966
2000,963,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:50:08.791414,3:37:21.937503,-19.112151503089397
2000,964,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:50:24.432038,3:37:37.578127,-19.131029988058504
2000,965,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:50:40.416416,3:37:53.562505,-19.13971968817792
2000,966,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:50:56.228911,3:38:09.375000,-19.13832249129614
2000,967,94.0,12.0,2022-08-10 15:12:46.853911,2022-08-10 18:51:09.041410,3:38:22.187499,-19.14693926638318
2000,968,93.5,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:51:25.447663,3:38:38.593752,-19.165469873719346
2000,969,94.0,11.4,2022-08-10 15:12:46.853911,2022-08-10 18:51:41.322663,3:38:54.468752,-19.163815174982155
2000,970,93.2,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:51:59.353906,3:39:12.499995,-19.172177023232333
2000,971,94.6,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:52:17.213292,3:39:30.359381,-19.17045525300001
2000,972,94.5,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:52:31.182034,3:39:44.328123,-19.178750700470008
2000,973,94.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:52:45.682036,3:39:58.828125,-19.186963193465306
2000,974,94.7,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:53:01.057035,3:40:14.203124,-19.19509356153065
2000,975,94.6,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:53:15.885164,3:40:29.031253,-19.213142625915346
2000,976,94.4,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:53:29.713286,3:40:42.859375,-19.221011199656193
2000,977,94.2,11.5,2022-08-10 15:12:46.853911,2022-08-10 18:53:48.088286,3:41:01.234375,-19.198801087659632
2000,978,94.3,12.2,2022-08-10 15:12:46.853911,2022-08-10 18:54:05.213286,3:41:18.359375,-19.176813076783038
2000,979,93.9,12.3,2022-08-10 15:12:46.853911,2022-08-10 18:54:23.260162,3:41:36.406251,-19.185044946015207
2000,980,93.3,12.1,2022-08-10 15:12:46.853911,2022-08-10 18:54:36.385157,3:41:49.531246,-19.193194496555055
